"{Oferta Inicial2}
300 dólares","{""response"":""Noti""}"
"Buenos días. ¿Sigue disponible?
SI
Hola buenas tardes como va ? El celular no tiene nada estéticamente?
Está impecable, ningún detalle
Buenísimo entonces la interesada es mi hermana igual
El precio sería 840usd?
Nono, está en pesos el precio
840mil pesos
Dólares no aceptas??","{""response"":""Noti Ventas""}"
"{Oferta Inicial}
Buenas! Qué condición de batería tiene el 12 p max?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Buenas sisi
Mandame whatsapp 1173605428
Y arreglamos
{Fotos enviadas}
Tiene 98% el Mio","{""response"":""Noti""}"
"{Oferta Inicial}
Holaa
No, gracias
Vi en tu fb que fuiste al san ladislao, yo iba al nuestra señora de la paz aca en olivos tmb","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Hola buenas! Solo me quda el Silver de 80%
Pero si, me interesa
Pasame las caracteristicas del iPhone 11","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
¿Aún te interesa?
Hola iPhone 11 lo tomo en 200 usd","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Hola te puedo tomar un 11 y 200 usd","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
holaa, te puedo tomar el tuyo en parte de pago, pero la diferencia es mayor
te interesa?","{""response"":""Envio Fotos""}"
"{Oferta Inicial2}
700 dólares pido
Gracia
s","{""response"":""Noti""}"
"{Oferta Inicial}
Fotos
Y 150 para mi es mucho porque el 11 anda valiendo 420 o 430
Nuevo","{""response"":""Envio Fotos""}"
"s tardes, te interesa permutar por un iPhone 12 Pro Max de 256gb como nuevo? Tomaria el tuyo con una diferencia de 200mil a mi favor. Muchas gracias.
Jajaja
Dame el tuyo
Y 100 usd arriba","{""response"":""Noti Ventas""}"
"{Oferta Inicial}
De donde dos?
Sos?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Hola cómo estás ? Muchas gracias pero paso!","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Con que t drogaa ?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Hola! Cuanta bat tiene?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Y es librería el tuyo)
?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Como estas? No estoy tomando permutas, pero pasame fotos del cel, bateria, gb y demas","{""response"":""Envio Fotos""}"
"{Oferta Inicial2}
Hola el celular pido 300mil
Hay q sacarle el código","{""response"":""Noti""}"
"{Oferta Inicial}
Hola! Cuanta bat tiene?
{Fotos enviadas}
Se ve muy lindo! Déjame que lo veo, no es mi idea permutar por menos…
Cualquier cosa te mando mensaje","{""response"":""Noti""}"
"{Oferta Inicial}
Como estas? No estoy tomando permutas, pero pasame fotos del cel, bateria, gb y demas
{Fotos enviadas}
De del viso, por ahora no tomo permutas, pero te puedo hacer $410usd","{""response"":""Noti""}"
"{Oferta Inicial}
Hola buenas
Iphone 11 normal? cuanto almacenamiento?","{""response"":""Envio Fotos""}"
"{Oferta Inicial2}
680.000 y búscalo
Soy de caba
Salvo la tapa que está rajada el resto está impecable y funciona perfectamente, lo reinicio frente al comprador","{""response"":""Noti""}"
"{Oferta Inicial}
Es un modelo mas y el doble de gb, tendrias que poner vos la diferencia","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Anda para lla famtasmin
400 salen los iPhone 11 y es mucho","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Hola buenas
Iphone 11 normal? cuanto almacenamiento?
{Fotos enviadas}
Ah disculpa no puedo
Soy de avellaneda, pero es mucha diferencia","{""response"":""Noti""}"
"{Oferta Inicial}
Qué color es??","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Qué color es??
{Fotos enviadas}
Si llegas a 200
De diferencia si","{""response"":""Noti""}"
"{Oferta Inicial}
Buenas
Pásame detalles
Y fotos
Y te digo la dife","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Hola
Q condición de batería tiene?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Hola
Si","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Hola
Q condición de batería tiene?
{Fotos enviadas}
Aaaaa
Muy bajo
Gracias","{""response"":""Noti""}"
"{Oferta Inicial}
Hola buenas noches el 11 pro max vale 130 dólares mas que el 11 comun gracias","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Fotos y más información de tu celular","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Tengo un XS me lo cambias por el 11 te doy 50 de diferencia?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Buenas, no sería 200 a mi favor??
Estaría bajando de modelo así jaja","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Hola como va ?
Pásame foto y te digo de cuanto es la diferencia
Valor permuta pido 750 usd
Pásame foto detalles accesorios
Condiciones
Y te lo cotizo
Diferencia a tu favor? Jaja
Vos estás bien?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Mandame foto
Esta todo bien con el celu nada raro?
Me sirve","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Eh?
Pero vos tas loco","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Buenas
Me pasas foto","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Jajaja
No queres venir y chuparme la pija?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Mandame foto","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Buenas
Me pasas foto
{Fotos enviadas}
Recoleta","{""response"":""Noti""}"
"{Oferta Inicial}
¿Aún te interesa?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Mandame foto
{Fotos enviadas}
Te puedo llegar a dar
100usd
Nada mas
Si t sirve avísame","{""response"":""Noti""}"
"{Oferta Inicial}
Buenas, buscaria permutar solo por uno misma gama android","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Decime bate me de
Tu equipo y te digo en cuando te lo puedo
Tomar","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Si es dife de 290 si hermano
Xq en permuta vale mas","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Si es dife de 290 si hermano
Xq en permuta vale mas
{Fotos enviadas}
Libre?
Sin ningun detalle
Catan
Si hacemos encuentros hoy y te estiras un poco mejor","{""response"":""Noti""}"
"{Oferta Inicial}
Si es dife de 290 si hermano
Xq en permuta vale mas
{Fotos enviadas}
Libre?
Sin ningun detalle
Catan
Si hacemos encuentros hoy y te estiras un poco mejor
Mas*","{""response"":""Noti""}"
"{Oferta Inicial}
¿Aún te interesa?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
hola, tengo otro comprador, si no lo compra te aviso","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Buenos días
Nosotros vendemos equipos","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Te paso lista de lo que tengo disponibles: 

iPhone 11 64gb batería 100% 330usd
iPhone 12 64gb bat 88% 400usd
iPhone 11 Pro 64gb bat 100% 400usd
iPhone 11 Pro Max 64gb bat 88% 450usd 

EQUIPOS IMPECABLES, IGUALES A NUEVOS. 
•se entregan con cable usb.","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Te paso lista de lo que tengo disponibles: 

iPhone 11 64gb batería 100% 330usd
iPhone 12 64gb bat 88% 400usd
iPhone 11 Pro 64gb bat 100% 400usd
iPhone 11 Pro Max 64gb bat 88% 450usd 

EQUIPOS IMPECABLES, IGUALES A NUEVOS. 
•se entregan con cable usb.
{Fotos enviadas}
Buenas solo vendo!","{""response"":""Noti""}"
"{Oferta Inicial2}
Hola buenos días
A 700 no llegas ?
Si tenés WhatsApp no me lo dejas y arreglamos por ahí","{""response"":""Noti""}"
"{Oferta Inicial}
Buenos días
Nosotros vendemos equipos
{Fotos enviadas}
Estamos en rosario","{""response"":""Noti""}"
"{Oferta Inicial}
hola como estas
mira tengo dos 11 pro max
con piezas orginales ese te lo tomaria por tu iphone y minito  150
y el otro que es un Gold tiene detalles 
le cambie la bateria y pantalla , minimo ese 100 mas tu iphone
si te interesa te paso mi numero
1122448807","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Muy amable","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
hola , buen dia
en q condiciones el iphone?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
hola , buen dia
en q condiciones el iphone?
{Fotos enviadas}
no no me sirve
tiene muy poca condicion de bateria","{""response"":""Noti""}"
"{Oferta Inicial}
Decime bate me de
Tu equipo y te digo en cuando te lo puedo
Tomar
{Fotos enviadas}
Por la bate que tiene 225usd podría tomarlo tendría que mandar a cambiar la bate si o si
200usd de dife quedaría
Yo estoy en ramos mejia
Me puedo acercar al unicenter si te parece
SEGUINOS Http://www.Instagram.com/iPhone_bairescenteroeste","{""response"":""Noti""}"
"{Oferta Inicial}
hola como te va, buscabas un iphone 11 y 200mil?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Cuanto de porcentaje y fotos del iphone 
Libre de fabrica?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Hola buenas! Solo me quda el Silver de 80%
Pero si, me interesa
Pasame las caracteristicas del iPhone 11
{Fotos enviadas}
Perfecto, gracias
Fue reparado o abierto?
Yo entrego en Nordelta","{""response"":""Noti""}"
"{Oferta Inicial}
holaa, te puedo tomar el tuyo en parte de pago, pero la diferencia es mayor
te interesa?
{Fotos enviadas}
holaa
nosotros estamos en palermo
el tuyo lo podemos tomar en 200 usd
decime si te interesa y coordinamos una cita","{""response"":""Noti""}"
"{Oferta Inicial}
Cuanto de porcentaje y fotos del iphone 
Libre de fabrica?
{Fotos enviadas}
Si ve bueno
Yo soy de retiro capital","{""response"":""Noti""}"
"{Oferta Inicial}
hola como te va, buscabas un iphone 11 y 200mil?
{Fotos enviadas}
genial, que buscabas?
?","{""response"":""Noti""}"
"{Oferta Inicial}
Holaa
No, gracias
Vi en tu fb que fuiste al san ladislao, yo iba al nuestra señora de la paz aca en olivos tmb
{Fotos enviadas}
Yo estoy por vicente lopez
Pero no lo permuto. Gracias igual","{""response"":""Noti""}"
"{Oferta Inicial}
Si está disponible","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Eh?
Pero vos tas loco
{Fotos enviadas}
Te doy 200 patacones
Aceptas?","{""response"":""Noti""}"
"Hola buenas! Solo me quda el Silver de 80%
Pero si, me interesa
Pasame las caracteristicas del iPhone 11
{Fotos enviadas}
Perfecto, gracias
Fue reparado o abierto?
Yo entrego en Nordelta
Buen día, no nunca fue reparado ni nada
Está todo original
Inmaculado
Ok perfecto, me sirve. Lo puedo tomar a 220
El precio del 12 Pro Max Silver es de 460
Faltaría esa diferencia","{""response"":""Noti""}"
"{Oferta Inicial}
Diferencia 150 dólares","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Si está disponible
{Fotos enviadas}
soy de santa fe","{""response"":""Noti""}"
"{Oferta Inicial2}
Pido 350usd
O en pesos 497mil","{""response"":""Noti""}"
"{Oferta Inicial}
Buenas, no sería 200 a mi favor??
Estaría bajando de modelo así jaja
{Fotos enviadas}
Sería así?","{""response"":""Noti""}"
"{Oferta Inicial}
Más 75000 puede servirme
Dependiendo la capacidad de tu iPhone 11","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Si está disponible
{Fotos enviadas}
soy de santa fe
480 te cotizo ese
tendrias que poner 250 usd de diferencia","{""response"":""Noti""}"
"{Oferta Inicial}
$150.000
Podría ser","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
como estas
200mil para mi decis?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
$150.000
Podría ser
{Fotos enviadas}
Soy de zona sur
Te acercas un poco?","{""response"":""Noti""}"
"{Oferta Inicial}
como estas
200mil para mi decis?
{Fotos enviadas}
soy de vicente lopez
es la caja original del celu esa?","{""response"":""Noti""}"
"{Oferta Inicial}
Más 75000 puede servirme
Dependiendo la capacidad de tu iPhone 11
{Fotos enviadas}
te agradezco
No me sirve de 64GB es poca la diferencia por más que esté nuevo","{""response"":""Noti""}"
"{Oferta Inicial}
{Oferta Inicial}
Hola, como estás?
Que precisarías a cambio del iPhone y los 50mil?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
$150.000
Podría ser
{Fotos enviadas}
Soy de zona sur
Te acercas un poco?
Me puedo acercar a capital, pero tengo 100 no llego a 150
Te confirmo gracias","{""response"":""Noti""}"
"{Oferta Inicial2}
680.000 y búscalo
Soy de caba
Salvo la tapa que está rajada el resto está impecable y funciona perfectamente, lo reinicio frente al comprador","{""response"":""Noti""}"
"{Oferta Inicial}
Hola buen día Dami
No gracias
 WhatsApp 
 https://wa.me/541127254311 

 Instagram https://www.instagram.com/mop.argentina?igsh=MWdqaHU1YXp1aDVxNQ==","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Hola buen día Dami
No gracias
 WhatsApp 
 https://wa.me/541127254311 

 Instagram https://www.instagram.com/mop.argentina?igsh=MWdqaHU1YXp1aDVxNQ==
{Fotos enviadas}
Es que vendo equipos no compro","{""response"":""Noti""}"
"{Oferta Inicial}
¿Aún te interesa?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
De donde dos?
Sos?
{Fotos enviadas}
De barracas soy
1123110977","{""response"":""Noti""}"
"{Oferta Inicial}
Si es dife de 290 si hermano
Xq en permuta vale mas
{Fotos enviadas}
Libre?
Sin ningun detalle
Catan
Si hacemos encuentros hoy y te estiras un poco mejor
Mas*
Tiene bat cambiada o pantalla?
A no no me sirve si tengo  q darte yo","{""response"":""Noti""}"
"{Oferta Inicial}
Sí, ¿te sigue interesando?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
200 dolares","{""response"":""Envio Fotos""}"
"{Oferta Inicial2}
Pido 350usd
O en pesos 497mil","{""response"":""Noti""}"
"{Oferta Inicial}
200 dolares
{Fotos enviadas}
Te lo tomo + 200 dolares. Soy de wilde, avellaneda. Ya hemos hablado me parece","{""response"":""Noti""}"
"{Oferta Inicial2}
Hola el celular pido 300mil
Hay q sacarle el código","{""response"":""Noti""}"
"{Oferta Inicial}
Capoo
Cuanto tiene la bateria?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Capoo
Cuanto tiene la bateria?
{Fotos enviadas}
De Temperley
Te agradezcooo 
Pero buscando el dinero","{""response"":""Noti""}"
"{Oferta Inicial}
Mandame foto
Esta todo bien con el celu nada raro?
Me sirve
{Fotos enviadas}
Beccar soy
Para cuando podes
?","{""response"":""Noti""}"
"De donde sos se ve en buenas condiciones mi hermano Franco estaba buscando un equipo de estos y me pidió que buscara el tiene el dinero en cuenta me pregunto si vos aceptabas que le hables 11 5052 3548 desde  ya muchísimas gracias!","{""response"":""Noti Ventas""}"
"{Oferta Inicial}
Leerrr","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
¿Aún te interesa?
lee bien amigo","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Sigue disponible
De donde  sos ?","{""response"":""Envio Fotos""}"
"Buenas te dejo la lista de Equipos que tengo disponible Para venta (Equipos Con Garantía de 65Dias) Libres y Excelente Estado 
WHAT: ‪+54 9 11 4099‑1571‬

Equipos de 32GB+
- ⁠SAMSUNG A10 $60.000
- ⁠MOTOROLA E7 $65.000
- MOTOROLA E7i POWER $80.000
- ⁠MOTOROLA E6 Plus $80.000

- ⁠MOTOROLA One Fusión 128Gb $60.000
- ⁠MOTOROLA G41 $75.000
- ⁠MOTOROLA G52 5G $80.000
Equipos de 64GB y 128GB
* ⁠ZTE A53+ $98.000
* MOTOROLA E6I+ $75.000
* ⁠MOTOROLA E13 128Gb $98.000
* ⁠SAMSUNG A04 $105.000
* ⁠SAMSUNG A03 Core $75.000
* ⁠SAMSUNG A02s $85.000
* SAMSUNG A30 $98.000
- ⁠SAMSUNG S8 $120.000
- ⁠SAMSUNG A21s 128Gb $110.000
- MOTOROLA G20 128Gb $120.000
- ⁠MOTOROLA G22 128Gb $120.000
- ⁠SAMSUNG A14 5G 128Gb $155.000
- ⁠MOTOROLA G13 128Gb $140.000
- ⁠SAMSUNG A31 $115.000
- ⁠SAMSUNG A32 $125.000
- ⁠SAMSUNG M13 5G 128Gb Dual Sim $130.000
- ⁠MOTORALA G9 Power 128Gb $145.000
- ⁠MOTOROLA G32 5G 128Gb $160.000
- ⁠MOTOROLA G23 5G $150.000
- ⁠IPhone 7 Plus 128Gb 128Gb $125.000

Equipos de 128GB 6RAM/12RAM
- ⁠SAMSUNG A52s 5G 128Gb 128Gb/6Ram $180.000
- ⁠Huawei Mate 20 Pro 128Gb/6Ram (NFC) $215.000
- ⁠Honor Magic 4 Lite 5G 128Gb/8Ram $145.000
- ⁠MOTOROLA G84 5G 256Gb/8Ram Libre(eSim) $295.000
- ⁠MOTOROLA G53 5G 128Gb/6Ram $200.000
- ⁠XIAOMI MI 11 Lite 5G 128Gb/8+3Ram $285.000
- ⁠SAMSUNG S21 Fe 5G 128Gb/6Ram $285.000
- ⁠SAMSUNG A34 5G 128Gb/6Ram $280.000
- ⁠SAMSUNG S20+ 5G 128Gb/6Ram $285.000
- ⁠SAMSUNG A70 128Gb/6Ram $145.000
- ⁠SAMSUNG A72 5G 128Gb/6Ram $240.000
- ⁠IPHONE 13 Pro Max 128Gb 700USD
- IPHONE 13 Mini 128GB 450USD

WHAT: ‪+54 9 11 4099‑1571‬
Se puede ver sin compromiso de venta.
Pagos al contado.
Permutos.
{Fotos enviadas}
Y qué modelo te interesa
Buenas te dejo la lista de Equipos que tengo disponible Para venta (Equipos Con Garantía de 65Dias) Libres y Excelente Estado 
WHAT: ‪+54 9 11 4099‑1571‬

Equipos de 32GB+
- ⁠SAMSUNG A10 $60.000
- ⁠MOTOROLA E7 $65.000
- MOTOROLA E7i POWER $80.000
- ⁠SAMSUNG A03 Core $75.000
- ⁠MOTOROLA E6 Plus $75,000

- ⁠MOTOROLA One Fusión 128Gb $50.000
- ⁠MOTOROLA G52 5G $75.000
Equipos de 64GB y 128GB
* ⁠ZTE A53+ $98.000
* MOTOROLA E6I+ $75.000
* ⁠MOTOROLA E13 128Gb $98.000
* ⁠SAMSUNG A04 $105.000
* SAMSUNG A30 $98.000
- ⁠SAMSUNG S8 $120.000
- ⁠SAMSUNG A21s 128Gb $110.000
- MOTOROLA G20 128Gb $120.000
- ⁠MOTOROLA G22 128Gb $120.000
- ⁠SAMSUNG A14 5G 128Gb $155.000
- ⁠MOTOROLA G13 128Gb $140.000
- ⁠SAMSUNG A31 $115.000
- ⁠SAMSUNG M13 5G 128Gb Dual Sim $130.000
- ⁠MOTORALA G9 Power 128Gb $145.000
- ⁠MOTOROLA G23 5G $160.000
- ⁠MOROROLA G14 5G $150.000
- ⁠MOTOROLA G32 5G 128Gb $160.000

Equipos de 128GB 6RAM/12RAM
- ⁠SAMSUNG A52s 5G 128Gb 128Gb/6Ram $180.000
- ⁠Huawei Mate 20 Pro 128Gb/6Ram (NFC) $180.000
- ⁠Honor Magic 4 Lite 5G 128Gb/8Ram $145.000
- ⁠MOTOROLA G84 5G 256Gb/8Ram Libre(eSim) $295.000
- ⁠MOTOROLA G53 5G 128Gb/6Ram $200.000
- ⁠XIAOMI MI 11 Lite 5G 128Gb/8+3Ram $285.000
- ⁠SAMSUNG S21 Fe 5G 128Gb/6Ram $285.000
- ⁠SAMSUNG A34 5G 128Gb/6Ram $260.000
- ⁠SAMSUNG S20+ 5G 128Gb/6Ram $285.000
- ⁠SAMSUNG A70 128Gb/6Ram $135.000
- ⁠IPHONE 13 Pro Max 128Gb 700USD
- IPHONE 13 Mini 128GB 450USD

WHAT: ‪+54 9 11 4099‑1571‬
Se puede ver sin compromiso de venta.
Pagos al contado.
Permutos.","{""response"":""Noti""}"
"{Oferta Inicial}
Hola sisi sigue disponible","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Te aviso","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Hola es poco gracias
Minimo 150 usd","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Si te estiras un poco más con la diferencia podemos arreglar para hoy","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Buenaas tardes!! Ya jugaste en nuestras maquinas? Mi nombre es Lucas , cajero de la Red Cleploth, contamos con las mejores plataformas de casino
Con nosotros Cargas, ganas y cobras seguro
Te invito a pasar por mi wsp y sacarte cualquier duda que tengas y juegues unas fichitas

https://wa.me//+541157946215","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
La diferencia tiene que ser de 250 uss","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Buenaas tardes!! Ya jugaste en nuestras maquinas? Mi nombre es Lucas , cajero de la Red Cleploth, contamos con las mejores plataformas de casino
Con nosotros Cargas, ganas y cobras seguro
Te invito a pasar por mi wsp y sacarte cualquier duda que tengas y juegues unas fichitas

https://wa.me//+541157946215
{Fotos enviadas}
Buenas, por los iPhone háblanos a este número
1157946215","{""response"":""Noti""}"
"{Oferta Inicial}
Hola es poco gracias
Minimo 150 usd
{Fotos enviadas}
Buenas
Si llegas a esa dife lo hacemos
Soy de Olivos pero podemos encontrarnos","{""response"":""Noti""}"
"{Oferta Inicial}
No. Busco algo mano a mano o diferencia a mi favor.
Hola que tal.","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Alto loco","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
200mil es un monton","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Si te estiras un poco más con la diferencia podemos arreglar para hoy
{Fotos enviadas}
Yo soy de Lugano capital","{""response"":""Noti""}"
"{Oferta Inicial}
La diferencia tiene que ser de 250 uss
{Fotos enviadas}
Puerto madero
Te lo tomo
250 usa la diferencia","{""response"":""Noti""}"
"{Oferta Inicial}
Buenasss
Mándame fotos","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
200mil es un monton
{Fotos enviadas}
de zona norte
pero nk voy a poner 200mil de dife","{""response"":""Noti""}"
"{Oferta Inicial}
Alto loco
{Fotos enviadas}
Eh?
Y por que te tengo que dar 200 mil a tu favor
Es un 13 pro
Y el tuyo es mas viejo 12 pro max
Para entenderte nomas","{""response"":""Noti""}"
"{Oferta Inicial}
¿Aún te interesa?
Tiene bypass?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Buenasss
Mándame fotos
{Fotos enviadas}
Tenés un video usandolo?","{""response"":""Noti""}"
"{Oferta Inicial}
Tenés foto","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Hola si","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Sigue disponible
De donde  sos ?
{Fotos enviadas}","{""response"":""Noti""}"
"{Oferta Inicial}
¿Aún te interesa?
hola tenes fotos
te acercas a pacheco?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
¿Aún te interesa?
hola tenes fotos
te acercas a pacheco?
{Fotos enviadas}
para cuando queres hacer el cambio?","{""response"":""Noti""}"
"{Oferta Inicial}
Me mandas foto
Y de dónde sos ?
1161552194","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Me mandas foto
Y de dónde sos ?
1161552194
{Fotos enviadas}
Yo soy de once, Balvanera","{""response"":""Noti""}"
"{Oferta Inicial}
Hola
Si
Me pasas fotos y videos del celu andando con audio","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Hola, pásame las características por favor
Y te digo cuánto tendrías q poner de diferencia","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
porcentaje de batería?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Hola no entiendo lo que me ofreces","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Hola no entiendo lo que me ofreces
{Fotos enviadas}
Yo vendo 5 fundas de teléfono por un valor de 4000  cada una","{""response"":""Noti""}"
"{Oferta Inicial}
Hola
Si
Me pasas fotos y videos del celu andando con audio
{Fotos enviadas}
Avellaneda
Me mandas un vídeo del celu xfa
Que se vea la condición de batería si la lee y si lee el módulo y el face ID también xfa","{""response"":""Noti""}"
"{Oferta Inicial}
Hola sisi sigue disponible
{Fotos enviadas}
Gracias estoy buscando cambiarlo por un iphone 13 pro max","{""response"":""Noti""}"
"{Oferta Inicial}
Me mandas foto
Y de dónde sos ?
1161552194
{Fotos enviadas}
Yo soy de once, Balvanera
1161552194, si estás interesado me hablas por ahí","{""response"":""Noti""}"
"{Oferta Inicial}
Hola, pásame las características por favor
Y te digo cuánto tendrías q poner de diferencia
{Fotos enviadas}
Yo estoy de berazategui
Tendrías q poner 200 dólares de diferencia","{""response"":""Noti""}"
"{Oferta Inicial}
Hola, como va? No estoy interesado","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Buenas no gracias
O decime detalles cuanto % de batería tiene cuántos gb si es pro o solo común","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Sigue disponible
De donde  sos ?
{Fotos enviadas}","{""response"":""Noti""}"
"{Oferta Inicial}
Sigue disponible
De donde  sos ?
{Fotos enviadas}","{""response"":""Noti""}"
"{Oferta Inicial}
Sigue disponible
De donde  sos ?
{Fotos enviadas}","{""response"":""Noti""}"
"Buenas tardes. ¿Sigue disponible?","{""response"":""Disp""}"
"{Oferta Inicial}
Buenas , me interesaría más 200 usd","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Hola @Victoria Lopez no gracias igual
{Oferta Inicial}
El 11 en que condiciones  esta la bata el color y de cuantas gb es","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Está libre tu iPhone
,
?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
El celu esta roto, por las dudas aclaro
Te lo entrego con al caja igual creo que la tengo todavía","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Buenas , me interesaría más 200 usd
{Fotos enviadas}
El IPhone y 200 usd me sirve","{""response"":""Noti""}"
"Hola. Como te va? Me interesa! Tenes algun numero de teléfono para que podamos comunicarnos?","{""response"":""Noti Ventas""}"
"{Oferta Inicial}
Hol a ver la foto","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Hola si
Tenés fotos.?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
El celu esta roto, por las dudas aclaro
Te lo entrego con al caja igual creo que la tengo todavía
{Fotos enviadas}
Tambien
.","{""response"":""Noti""}"
"{Oferta Inicial}
Para repuesto
Es esto","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
No entiendo","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Cuánto d batería ?
Buenas
$100.000 muy poco","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Es poca la diferencia paso","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Para repuesto
Es esto
{Fotos enviadas}
Te lo cambio","{""response"":""Noti""}"
"Hola, en que zona estas ? Gracias","{""response"":""Noti Ventas""}"
"{Oferta Inicial}
Cuánto d batería ?
Buenas
$100.000 muy poco
{Fotos enviadas}
Soy de podesta
El mío tmb está como nuevo
Soy la primera dueña
Nunca le cambié la batería","{""response"":""Noti""}"
"{Oferta Inicial}
Como estas?
Pasame un wsp y lo vemos a ver cuanto lo podemos tomar","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Es poca la diferencia paso
{Fotos enviadas}
Si ese me ofreciste vos Px el 11 pro Max","{""response"":""Noti""}"
"{Oferta Inicial}
Hola! Tenes fotos del celu?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
Como estas?
Pasame un wsp y lo vemos a ver cuanto lo podemos tomar
{Fotos enviadas}
Me envías foto de número de modelo
Por favor","{""response"":""Noti""}"
"{Oferta Inicial}
¿Aún te interesa?
na vos me tenes que estar jodiendo","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
¿Aún te interesa?
la puta madre hermano es una maldita funda loco
no podes leer bien?","{""response"":""Envio Fotos""}"
"{Oferta Inicial}
¿Aún te interesa?
la puta madre hermano es una maldita funda loco
no podes leer bien?
{Fotos enviadas}
.?","{""response"":""Noti""}"
